epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1523.84,1.32683,1.19949,1.37103,0.60717,0.43207,0.46714,0.29126,1.49713,1.46265,1.3622,0.0011882,0.0011882,0.0011882
43,1560.96,1.31247,1.19412,1.33994,0.56757,0.45,0.47463,0.28648,1.58433,1.43392,1.42309,0.0011684,0.0011684,0.0011684
44,1597.25,1.30413,1.13259,1.34159,0.6342,0.43343,0.46847,0.28611,1.57162,1.46415,1.38225,0.0011486,0.0011486,0.0011486
45,1632.77,1.30386,1.18219,1.34934,0.60657,0.42727,0.46752,0.26166,1.72204,1.5804,1.46611,0.0011288,0.0011288,0.0011288
46,1668.28,1.29273,1.13579,1.32295,0.67688,0.40469,0.47323,0.28329,1.54705,1.40592,1.42233,0.001109,0.001109,0.001109
47,1705.85,1.30338,1.1459,1.32431,0.5981,0.44983,0.47742,0.27029,1.68614,1.59399,1.48505,0.0010892,0.0010892,0.0010892
48,1741.28,1.29321,1.09936,1.31354,0.61693,0.44288,0.46689,0.2619,1.67685,1.5107,1.44827,0.0010694,0.0010694,0.0010694
49,1776.76,1.30883,1.13167,1.3334,0.72072,0.40469,0.4826,0.2863,1.61941,1.37752,1.43126,0.0010496,0.0010496,0.0010496
50,1813.77,1.26798,1.11228,1.32458,0.61337,0.47954,0.4971,0.27756,1.73581,1.39541,1.50431,0.0010298,0.0010298,0.0010298
51,1850.29,1.2819,1.07729,1.32537,0.60106,0.44856,0.50344,0.30192,1.53183,1.3766,1.37774,0.00101,0.00101,0.00101
52,1885.88,1.29292,1.10942,1.34633,0.67884,0.44318,0.49966,0.27162,1.73137,1.40768,1.47103,0.0009902,0.0009902,0.0009902
53,1921.86,1.28769,1.09994,1.33107,0.68992,0.42477,0.50108,0.29289,1.60719,1.31626,1.40377,0.0009704,0.0009704,0.0009704
54,1959.2,1.28981,1.07733,1.31816,0.69051,0.39545,0.48266,0.30037,1.51975,1.39591,1.37183,0.0009506,0.0009506,0.0009506
55,1995.63,1.28763,1.06955,1.32829,0.66044,0.40226,0.47543,0.28094,1.59581,1.57068,1.39383,0.0009308,0.0009308,0.0009308
56,2031.66,1.28689,1.11394,1.3308,0.66078,0.43636,0.49921,0.29973,1.48741,1.33208,1.37424,0.000911,0.000911,0.000911
57,2067.13,1.27,1.05659,1.31717,0.63868,0.47727,0.51489,0.30534,1.58799,1.37399,1.40928,0.0008912,0.0008912,0.0008912
58,2104.55,1.24997,1.04839,1.31666,0.61858,0.45,0.48517,0.26975,1.77021,1.44792,1.49172,0.0008714,0.0008714,0.0008714
59,2140.96,1.25478,1.06042,1.31089,0.66718,0.42045,0.49105,0.29509,1.62483,1.4511,1.41072,0.0008516,0.0008516,0.0008516
60,2176.38,1.2485,1.03843,1.30011,0.61237,0.45956,0.49959,0.30789,1.53998,1.41352,1.39199,0.0008318,0.0008318,0.0008318
61,2212.7,1.26643,1.0526,1.30927,0.72719,0.43182,0.49528,0.28062,1.73046,1.45803,1.47535,0.000812,0.000812,0.000812
62,2249.34,1.24817,1.02562,1.34364,0.70497,0.42955,0.50526,0.2965,1.60526,1.39138,1.39989,0.0007922,0.0007922,0.0007922
63,2285.03,1.27366,1.04987,1.31142,0.69339,0.42955,0.49402,0.27797,1.78307,1.31704,1.50455,0.0007724,0.0007724,0.0007724
64,2320.53,1.24941,1.02334,1.29853,0.75327,0.44091,0.51586,0.31947,1.51528,1.25796,1.36844,0.0007526,0.0007526,0.0007526
65,2357.85,1.23758,1.00142,1.29975,0.68462,0.44545,0.50313,0.30427,1.58285,1.3291,1.37562,0.0007328,0.0007328,0.0007328
66,2394.01,1.24696,0.99931,1.29354,0.69924,0.41818,0.48379,0.279,1.64069,1.42937,1.42032,0.000713,0.000713,0.000713
67,2429.93,1.2342,0.99943,1.27945,0.65881,0.44545,0.49839,0.27923,1.69954,1.45597,1.44394,0.0006932,0.0006932,0.0006932
68,2466,1.22901,0.99704,1.2988,0.71168,0.45,0.51566,0.31243,1.54484,1.41946,1.36008,0.0006734,0.0006734,0.0006734
69,2503.46,1.23396,0.98547,1.28083,0.66417,0.44545,0.50624,0.30347,1.60913,1.26868,1.39729,0.0006536,0.0006536,0.0006536
70,2539.67,1.20904,0.94034,1.26166,0.70386,0.42955,0.50071,0.29248,1.66304,1.31419,1.43613,0.0006338,0.0006338,0.0006338
71,2575.5,1.24467,0.98962,1.28072,0.70682,0.44929,0.51545,0.30023,1.62089,1.28601,1.41934,0.000614,0.000614,0.000614
72,2612.16,1.18982,0.93983,1.27667,0.60345,0.47037,0.50657,0.30704,1.47969,1.27665,1.32871,0.0005942,0.0005942,0.0005942
73,2648.22,1.21861,0.96267,1.27078,0.72473,0.45909,0.52177,0.30082,1.61133,1.26986,1.40755,0.0005744,0.0005744,0.0005744
74,2684.55,1.20246,0.94333,1.26705,0.68494,0.44318,0.50066,0.30951,1.53969,1.32128,1.36379,0.0005546,0.0005546,0.0005546
75,2720.32,1.21658,0.94034,1.28579,0.63925,0.47118,0.50251,0.31084,1.51542,1.26879,1.36841,0.0005348,0.0005348,0.0005348
