epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.6665,3.25767,7.03691,2.65702,0.27943,0.27955,0.19869,0.08635,3.85844,12.2502,3.22709,0.000659722,0.000659722,0.000659722
2,73.9791,3.79474,4.63041,3.06099,0.15664,0.13182,0.05134,0.01947,4.57354,14.8027,4.12449,0.00131326,0.00131326,0.00131326
3,109.765,3.88781,4.59723,3.01136,0.26875,0.25682,0.15991,0.0694,4.14688,9.99281,3.30582,0.00195359,0.00195359,0.00195359
4,145.504,3.83412,4.50697,3.00987,0.39394,0.2,0.17992,0.09446,3.87151,9.55627,3.06683,0.0019406,0.0019406,0.0019406
5,181.108,3.83193,4.42456,2.9761,0.43552,0.27955,0.24361,0.13065,3.74394,4.83228,2.97219,0.0019208,0.0019208,0.0019208
6,219.203,3.79059,4.324,2.94457,0.37864,0.275,0.21712,0.10835,3.91295,6.80302,2.92376,0.001901,0.001901,0.001901
7,254.92,3.67505,4.21199,2.83704,0.34494,0.29799,0.21479,0.10111,3.82796,5.00351,2.96354,0.0018812,0.0018812,0.0018812
8,290.526,3.62605,4.11079,2.82285,0.41651,0.27045,0.24295,0.1128,4.16262,5.0423,3.13695,0.0018614,0.0018614,0.0018614
9,327.147,3.57171,3.99386,2.82508,0.44433,0.31804,0.2735,0.13926,3.9329,4.32898,2.94413,0.0018416,0.0018416,0.0018416
10,363.335,3.55016,4.02253,2.80147,0.41123,0.33864,0.27075,0.14242,3.74486,4.13609,2.84547,0.0018218,0.0018218,0.0018218
11,399.447,3.44044,3.89997,2.76799,0.4424,0.325,0.32014,0.16932,3.6479,4.42451,2.77766,0.001802,0.001802,0.001802
12,435.08,3.43959,3.79453,2.72444,0.51393,0.33642,0.34005,0.18549,3.54905,3.77779,2.7099,0.0017822,0.0017822,0.0017822
13,473.104,3.46248,3.7959,2.75147,0.51728,0.32273,0.31537,0.16169,3.74934,3.83302,2.79582,0.0017624,0.0017624,0.0017624
14,508.468,3.37771,3.69241,2.71766,0.4758,0.33182,0.33012,0.17988,3.52954,4.04276,2.76039,0.0017426,0.0017426,0.0017426
15,544.336,3.4072,3.73511,2.70872,0.49957,0.30682,0.31459,0.17329,3.50066,4.09809,2.68626,0.0017228,0.0017228,0.0017228
16,579.656,3.37325,3.77478,2.73171,0.59233,0.30711,0.34656,0.18435,3.59415,3.73634,2.67745,0.001703,0.001703,0.001703
17,617.393,3.36023,3.66349,2.67328,0.53299,0.33182,0.33303,0.17807,3.80666,3.9391,2.79868,0.0016832,0.0016832,0.0016832
18,652.865,3.29268,3.62721,2.64633,0.45675,0.35,0.32646,0.18894,3.47394,3.78575,2.69379,0.0016634,0.0016634,0.0016634
19,688.251,3.26507,3.61835,2.69541,0.61126,0.31806,0.35312,0.19995,3.45231,3.62691,2.67038,0.0016436,0.0016436,0.0016436
20,723.852,3.26103,3.56151,2.62621,0.53915,0.34318,0.3639,0.18998,3.59278,3.68122,2.71079,0.0016238,0.0016238,0.0016238
21,761.68,3.28648,3.54124,2.64991,0.61725,0.32253,0.36158,0.20736,3.3359,3.68515,2.58414,0.001604,0.001604,0.001604
22,797.179,3.25811,3.5142,2.61716,0.55862,0.38864,0.38336,0.22473,3.41446,3.42975,2.60918,0.0015842,0.0015842,0.0015842
23,832.73,3.20069,3.36302,2.60537,0.58872,0.375,0.39434,0.21877,3.38664,3.42354,2.61994,0.0015644,0.0015644,0.0015644
24,869.381,3.25994,3.4132,2.63058,0.59435,0.34773,0.38387,0.20883,3.49588,3.51856,2.68344,0.0015446,0.0015446,0.0015446
25,906.599,3.24014,3.47412,2.62752,0.56584,0.37273,0.38207,0.2082,3.40097,3.59742,2.61783,0.0015248,0.0015248,0.0015248
26,941.901,3.16312,3.38336,2.60337,0.55468,0.35953,0.39482,0.23245,3.31909,3.4711,2.57947,0.001505,0.001505,0.001505
27,977.507,3.18013,3.34305,2.5501,0.55313,0.38636,0.389,0.22009,3.41848,3.493,2.60276,0.0014852,0.0014852,0.0014852
28,1015.32,3.19109,3.38649,2.59,0.57586,0.37045,0.3914,0.21839,3.44733,3.44074,2.61083,0.0014654,0.0014654,0.0014654
29,1050.97,3.18998,3.37017,2.57959,0.66526,0.35227,0.40121,0.22151,3.43067,3.35157,2.61289,0.0014456,0.0014456,0.0014456
30,1086.56,3.15039,3.29966,2.56028,0.62348,0.35682,0.4028,0.22405,3.46533,3.38415,2.62184,0.0014258,0.0014258,0.0014258
31,1122.07,3.11879,3.27599,2.56264,0.60231,0.34091,0.39639,0.2164,3.43219,3.39352,2.58973,0.001406,0.001406,0.001406
32,1160.23,3.09755,3.27178,2.5625,0.52478,0.36136,0.39208,0.21508,3.47392,3.47454,2.61636,0.0013862,0.0013862,0.0013862
33,1195.47,3.14066,3.23245,2.53236,0.58482,0.38636,0.40252,0.23369,3.3346,3.32714,2.57858,0.0013664,0.0013664,0.0013664
34,1231.2,3.10878,3.27777,2.58424,0.61137,0.34318,0.40995,0.21603,3.59773,3.38233,2.66454,0.0013466,0.0013466,0.0013466
35,1266.35,3.08321,3.14355,2.49141,0.62241,0.3559,0.41797,0.25424,3.2501,3.31658,2.56145,0.0013268,0.0013268,0.0013268
36,1304.62,3.02765,3.11922,2.50951,0.58725,0.39772,0.4441,0.25397,3.33723,3.25867,2.56999,0.001307,0.001307,0.001307
37,1340.1,3.10261,3.15262,2.50562,0.59438,0.38965,0.4202,0.23652,3.4527,3.29504,2.61386,0.0012872,0.0012872,0.0012872
38,1375.38,3.04154,3.05813,2.51077,0.56365,0.39633,0.42651,0.24281,3.43484,3.29724,2.61169,0.0012674,0.0012674,0.0012674
39,1411.46,3.11663,3.21737,2.56547,0.58673,0.39365,0.42718,0.24772,3.31536,3.26202,2.54025,0.0012476,0.0012476,0.0012476
40,1449.03,3.0163,3.04784,2.49493,0.57863,0.36364,0.40891,0.2347,3.37851,3.62975,2.58696,0.0012278,0.0012278,0.0012278
41,1484.28,3.10075,3.13701,2.53275,0.58825,0.39318,0.41821,0.25473,3.16758,3.28764,2.50539,0.001208,0.001208,0.001208
42,1519.92,3.04016,3.07371,2.51727,0.56446,0.40227,0.41489,0.23057,3.49294,3.31787,2.57718,0.0011882,0.0011882,0.0011882
43,1556.76,3.01074,3.05735,2.47784,0.55536,0.40682,0.42612,0.25711,3.24694,3.17687,2.49305,0.0011684,0.0011684,0.0011684
44,1593.05,2.9826,3.03961,2.45442,0.54841,0.40682,0.43842,0.26146,3.24253,3.09399,2.49181,0.0011486,0.0011486,0.0011486
45,1628.55,2.98816,2.97373,2.4686,0.6228,0.39318,0.43281,0.25603,3.1934,3.14479,2.47552,0.0011288,0.0011288,0.0011288
46,1663.9,2.97895,2.92125,2.46465,0.62267,0.39091,0.43273,0.25282,3.31644,3.14359,2.5463,0.001109,0.001109,0.001109
47,1701.5,2.96496,2.98559,2.47243,0.5039,0.43399,0.42366,0.25774,3.18427,3.30248,2.46299,0.0010892,0.0010892,0.0010892
48,1737.05,3.05548,2.98969,2.45265,0.70776,0.37979,0.45651,0.26332,3.39658,3.11818,2.55526,0.0010694,0.0010694,0.0010694
49,1772.88,2.9653,2.96144,2.48487,0.64225,0.37727,0.43986,0.24829,3.52204,3.17177,2.60824,0.0010496,0.0010496,0.0010496
50,1808.22,2.99859,2.95523,2.44778,0.61416,0.37262,0.43866,0.25766,3.28118,3.14062,2.48344,0.0010298,0.0010298,0.0010298
51,1846.32,3.02226,2.91316,2.45581,0.66613,0.36729,0.44517,0.25958,3.28692,3.10443,2.50861,0.00101,0.00101,0.00101
52,1881.61,2.94875,2.97399,2.49292,0.59635,0.41818,0.45633,0.25312,3.43169,3.1101,2.55439,0.0009902,0.0009902,0.0009902
53,1916.79,3.02183,2.97087,2.45314,0.61383,0.42727,0.45374,0.26485,3.35208,3.10172,2.52687,0.0009704,0.0009704,0.0009704
54,1952.42,2.94501,2.8509,2.4405,0.5634,0.41818,0.44563,0.27749,3.25775,3.10155,2.49775,0.0009506,0.0009506,0.0009506
55,1990.46,2.92953,2.87864,2.45995,0.61143,0.39545,0.44793,0.26358,3.28281,3.11946,2.51892,0.0009308,0.0009308,0.0009308
56,2026.07,2.95643,2.84747,2.45267,0.60453,0.43409,0.46169,0.26315,3.32472,3.07209,2.50114,0.000911,0.000911,0.000911
57,2061.82,2.93134,2.86648,2.46373,0.64235,0.37045,0.43998,0.2571,3.29904,3.34501,2.5177,0.0008912,0.0008912,0.0008912
58,2098.33,2.93312,2.81827,2.44054,0.62949,0.41591,0.45226,0.25107,3.41915,3.10404,2.54958,0.0008714,0.0008714,0.0008714
59,2135.11,2.86675,2.78318,2.41589,0.58588,0.42955,0.45604,0.26608,3.33644,3.11645,2.50619,0.0008516,0.0008516,0.0008516
60,2170.63,2.91891,2.8135,2.39284,0.60636,0.42955,0.46086,0.25915,3.48848,3.19512,2.60158,0.0008318,0.0008318,0.0008318
61,2206.03,2.80278,2.74108,2.40822,0.71058,0.39545,0.46417,0.28568,3.11971,3.08207,2.42606,0.000812,0.000812,0.000812
62,2243.22,2.87104,2.74934,2.41418,0.64454,0.42955,0.47546,0.27574,3.20198,2.96677,2.46422,0.0007922,0.0007922,0.0007922
63,2279.14,2.86444,2.79039,2.39912,0.64139,0.42273,0.47974,0.2876,3.16515,2.95281,2.44877,0.0007724,0.0007724,0.0007724
