epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.7067,1.56287,2.91017,1.32052,0.00529,0.54091,0.18881,0.07412,1.76089,3.341,1.25986,0.0004,0.0004,0.0004
2,66.8423,1.49238,2.04107,1.26703,0.8415,0.02417,0.10054,0.04626,1.62435,3.2671,1.32544,0.000811882,0.000811882,0.000811882
3,94.6028,1.53209,1.95076,1.28376,0.17371,0.14318,0.08671,0.04215,1.78324,3.29415,1.48662,0.00121545,0.00121545,0.00121545
4,121.03,1.5884,1.89062,1.33554,0.18837,0.2,0.08902,0.03839,1.85398,3.30519,1.64136,0.0016107,0.0016107,0.0016107
5,148.941,1.66634,1.92962,1.38271,0.13371,0.15682,0.06455,0.02797,1.86705,8.2542,1.69559,0.0019208,0.0019208,0.0019208
6,175.986,1.65287,1.84659,1.38683,0.21322,0.19773,0.11005,0.05073,1.84276,9.04252,1.62202,0.001901,0.001901,0.001901
7,204.235,1.64292,1.79254,1.38364,0.37283,0.24049,0.2073,0.11414,1.76376,3.45545,1.48983,0.0018812,0.0018812,0.0018812
8,229.097,1.615,1.79326,1.36519,0.41111,0.23182,0.21425,0.11761,1.8312,3.66594,1.5935,0.0018614,0.0018614,0.0018614
9,257.07,1.62412,1.71275,1.35508,0.2266,0.25455,0.13065,0.06654,1.80027,7.28467,1.5208,0.0018416,0.0018416,0.0018416
10,282.733,1.60308,1.66571,1.34121,0.37806,0.33157,0.26251,0.14827,1.66567,2.3547,1.43665,0.0018218,0.0018218,0.0018218
11,309.206,1.5967,1.64936,1.35663,0.39146,0.24091,0.23499,0.13287,1.73951,3.47856,1.4314,0.001802,0.001802,0.001802
12,336.389,1.57377,1.62279,1.33971,0.43522,0.35027,0.30366,0.16133,1.68198,2.72097,1.36203,0.0017822,0.0017822,0.0017822
13,364.606,1.54963,1.62783,1.32244,0.48708,0.29091,0.28891,0.1743,1.60411,2.0344,1.32005,0.0017624,0.0017624,0.0017624
14,392.527,1.5314,1.56366,1.29657,0.44196,0.26591,0.26697,0.15929,1.61077,2.79628,1.30767,0.0017426,0.0017426,0.0017426
15,418.593,1.57195,1.60817,1.32532,0.41766,0.35455,0.2893,0.15022,1.68001,2.65702,1.34307,0.0017228,0.0017228,0.0017228
16,444.836,1.51807,1.54365,1.29626,0.57377,0.31136,0.33496,0.18204,1.68944,1.94403,1.38975,0.001703,0.001703,0.001703
17,472.045,1.4938,1.5005,1.28692,0.45767,0.32273,0.30182,0.1733,1.61437,2.26061,1.3038,0.0016832,0.0016832,0.0016832
18,499.654,1.49057,1.51518,1.26559,0.59914,0.32955,0.36194,0.21402,1.6228,1.6569,1.31816,0.0016634,0.0016634,0.0016634
19,527.498,1.50593,1.53692,1.28293,0.52476,0.32123,0.30301,0.179,1.54833,1.90737,1.30007,0.0016436,0.0016436,0.0016436
20,553.549,1.48329,1.47538,1.26538,0.5231,0.36136,0.37654,0.2142,1.59444,1.65139,1.27543,0.0016238,0.0016238,0.0016238
21,581.591,1.4841,1.49539,1.26671,0.52978,0.38182,0.36784,0.1948,1.70997,2.06775,1.33202,0.001604,0.001604,0.001604
22,608.878,1.46479,1.4515,1.25894,0.53872,0.33409,0.34641,0.2015,1.60972,1.75787,1.33345,0.0015842,0.0015842,0.0015842
23,636.034,1.47358,1.4377,1.27234,0.58378,0.33409,0.36147,0.20342,1.64938,1.72605,1.3382,0.0015644,0.0015644,0.0015644
24,663.306,1.47662,1.4715,1.26597,0.42118,0.35455,0.32712,0.17903,1.71514,1.77649,1.38161,0.0015446,0.0015446,0.0015446
25,691.19,1.46999,1.4453,1.26752,0.54296,0.32273,0.33782,0.19165,1.62578,1.92822,1.30492,0.0015248,0.0015248,0.0015248
26,718.766,1.48248,1.46237,1.27409,0.53433,0.34773,0.36587,0.19687,1.73535,1.74093,1.35397,0.001505,0.001505,0.001505
27,746.24,1.45553,1.44816,1.26218,0.5373,0.3774,0.38606,0.23096,1.59224,1.57984,1.29652,0.0014852,0.0014852,0.0014852
28,772.784,1.45377,1.40476,1.2428,0.59264,0.32727,0.37847,0.21599,1.67455,1.87198,1.28565,0.0014654,0.0014654,0.0014654
29,800.783,1.45488,1.41412,1.25664,0.4701,0.41938,0.39518,0.22813,1.58535,1.67041,1.28211,0.0014456,0.0014456,0.0014456
30,827.44,1.44939,1.38668,1.2566,0.58156,0.37727,0.39972,0.2299,1.55401,1.78727,1.26325,0.0014258,0.0014258,0.0014258
31,853.871,1.41092,1.34779,1.22468,0.6028,0.33112,0.38155,0.21921,1.59365,1.67207,1.29172,0.001406,0.001406,0.001406
32,879.029,1.43898,1.37377,1.23597,0.56112,0.34091,0.37038,0.20567,1.63533,1.71261,1.3118,0.0013862,0.0013862,0.0013862
33,907.958,1.44023,1.37255,1.24362,0.56679,0.34773,0.38347,0.22011,1.5832,1.5619,1.27033,0.0013664,0.0013664,0.0013664
34,935.431,1.41982,1.3626,1.23593,0.58913,0.34869,0.37035,0.21456,1.64947,1.75681,1.31259,0.0013466,0.0013466,0.0013466
35,962.239,1.42038,1.31663,1.22555,0.65759,0.35227,0.40099,0.22871,1.62488,1.60382,1.28713,0.0013268,0.0013268,0.0013268
36,988.817,1.44698,1.36855,1.23851,0.58119,0.36591,0.39696,0.23349,1.56872,1.66318,1.26964,0.001307,0.001307,0.001307
37,1017.16,1.40848,1.32368,1.22067,0.50208,0.37273,0.38285,0.22642,1.57708,1.67269,1.27221,0.0012872,0.0012872,0.0012872
38,1046.38,1.38711,1.29833,1.2071,0.49514,0.41459,0.39503,0.22079,1.6402,1.75518,1.28856,0.0012674,0.0012674,0.0012674
39,1074.97,1.41024,1.30923,1.2219,0.51779,0.40756,0.39682,0.22799,1.59254,1.61534,1.2601,0.0012476,0.0012476,0.0012476
40,1099.13,1.38872,1.30411,1.21693,0.66704,0.36591,0.40848,0.24573,1.53588,1.5538,1.27907,0.0012278,0.0012278,0.0012278
41,1125.83,1.3906,1.29702,1.20889,0.58499,0.39091,0.40337,0.23891,1.60173,1.62606,1.2724,0.001208,0.001208,0.001208
42,1154.48,1.39725,1.30596,1.21898,0.55347,0.36818,0.38706,0.23516,1.47899,1.57364,1.22825,0.0011882,0.0011882,0.0011882
43,1181.81,1.38672,1.30868,1.22281,0.63169,0.37727,0.42223,0.25733,1.49819,1.46098,1.2438,0.0011684,0.0011684,0.0011684
44,1208.64,1.36371,1.27489,1.19441,0.66703,0.34773,0.40937,0.24598,1.44485,1.5471,1.21831,0.0011486,0.0011486,0.0011486
45,1237.42,1.33093,1.24026,1.19141,0.66451,0.37955,0.42948,0.25825,1.55084,1.44132,1.24832,0.0011288,0.0011288,0.0011288
46,1264.78,1.31462,1.21594,1.17369,0.56762,0.37273,0.38985,0.24956,1.40275,1.48751,1.20271,0.001109,0.001109,0.001109
47,1291.26,1.33331,1.24224,1.1844,0.66467,0.34773,0.41253,0.26458,1.4507,1.48199,1.23182,0.0010892,0.0010892,0.0010892
48,1317.79,1.34282,1.24308,1.18892,0.66106,0.37045,0.42067,0.25742,1.41782,1.48591,1.20619,0.0010694,0.0010694,0.0010694
49,1345.45,1.32018,1.20684,1.18515,0.58402,0.36818,0.39634,0.24284,1.47361,1.68505,1.22196,0.0010496,0.0010496,0.0010496
50,1372.29,1.30693,1.20367,1.1688,0.55029,0.37955,0.41427,0.25488,1.4424,1.50573,1.21547,0.0010298,0.0010298,0.0010298
51,1399.46,1.34209,1.22551,1.1782,0.59145,0.38409,0.4237,0.25469,1.48864,1.49701,1.20747,0.00101,0.00101,0.00101
