epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1228.52,1.3455,1.23294,1.21361,0.64841,0.40682,0.4372,0.25782,1.46838,1.47889,1.25194,0.0011684,0.0011684,0.0011684
44,1257.44,1.32396,1.23722,1.20874,0.66368,0.39091,0.43453,0.28335,1.27448,1.37268,1.20401,0.0011486,0.0011486,0.0011486
45,1285.32,1.31667,1.23743,1.20972,0.65806,0.35682,0.42627,0.27031,1.31745,1.53032,1.21331,0.0011288,0.0011288,0.0011288
46,1312.55,1.32668,1.21049,1.19334,0.62379,0.38438,0.42624,0.24636,1.50914,1.53405,1.27692,0.001109,0.001109,0.001109
47,1340.41,1.29395,1.17371,1.19434,0.64169,0.37853,0.44809,0.28983,1.31292,1.4091,1.18606,0.0010892,0.0010892,0.0010892
48,1368.24,1.29154,1.17454,1.18,0.56362,0.40227,0.4274,0.2606,1.38356,1.49988,1.23746,0.0010694,0.0010694,0.0010694
49,1397.87,1.28722,1.18128,1.18846,0.62675,0.41591,0.45022,0.27359,1.41248,1.41784,1.23538,0.0010496,0.0010496,0.0010496
50,1422.93,1.2874,1.16377,1.19652,0.61314,0.40343,0.45006,0.2798,1.40111,1.39851,1.21147,0.0010298,0.0010298,0.0010298
51,1452.02,1.29918,1.17362,1.17929,0.67187,0.39318,0.45857,0.29021,1.3125,1.3669,1.21265,0.00101,0.00101,0.00101
52,1481.21,1.28572,1.18694,1.20177,0.62573,0.40658,0.45433,0.30076,1.2632,1.40993,1.1806,0.0009902,0.0009902,0.0009902
53,1509.38,1.28606,1.18573,1.18592,0.59089,0.40047,0.44953,0.27895,1.38213,1.42439,1.20665,0.0009704,0.0009704,0.0009704
54,1537.63,1.28242,1.1747,1.17737,0.64635,0.39091,0.43718,0.2882,1.29554,1.37335,1.18911,0.0009506,0.0009506,0.0009506
55,1567.91,1.26509,1.15118,1.18061,0.63201,0.36591,0.43131,0.29009,1.23519,1.39805,1.15879,0.0009308,0.0009308,0.0009308
56,1594.98,1.26417,1.13336,1.17603,0.68132,0.35909,0.43578,0.28283,1.30825,1.42336,1.17648,0.000911,0.000911,0.000911
57,1624.18,1.27338,1.14609,1.19625,0.64883,0.42955,0.4712,0.29457,1.35425,1.28323,1.19467,0.0008912,0.0008912,0.0008912
58,1652.92,1.28788,1.15256,1.18885,0.67303,0.39545,0.45324,0.29268,1.25339,1.332,1.17679,0.0008714,0.0008714,0.0008714
59,1681.9,1.26107,1.10623,1.16178,0.61733,0.43409,0.4705,0.30363,1.27486,1.32598,1.17181,0.0008516,0.0008516,0.0008516
60,1710.43,1.24684,1.10823,1.15571,0.64571,0.40909,0.46327,0.29886,1.31017,1.38913,1.17893,0.0008318,0.0008318,0.0008318
61,1740.5,1.26265,1.12464,1.17937,0.72251,0.37872,0.44711,0.2903,1.28222,1.41736,1.17466,0.000812,0.000812,0.000812
62,1770.46,1.26871,1.12902,1.17416,0.74872,0.35892,0.44187,0.2809,1.39429,1.39688,1.21223,0.0007922,0.0007922,0.0007922
63,1799.28,1.25304,1.10037,1.15128,0.63457,0.41591,0.46208,0.30016,1.26668,1.33034,1.15994,0.0007724,0.0007724,0.0007724
64,1830.5,1.23099,1.09871,1.14808,0.68756,0.39773,0.46644,0.31045,1.25275,1.35519,1.15895,0.0007526,0.0007526,0.0007526
65,1857.74,1.24802,1.0991,1.1672,0.67089,0.39843,0.46605,0.31828,1.24536,1.32126,1.16156,0.0007328,0.0007328,0.0007328
66,1887.16,1.21419,1.07094,1.15007,0.67295,0.39751,0.46004,0.30666,1.19282,1.40428,1.14542,0.000713,0.000713,0.000713
67,1917.46,1.2347,1.04344,1.14664,0.64846,0.43601,0.47663,0.30906,1.23686,1.29381,1.15174,0.0006932,0.0006932,0.0006932
68,1943.97,1.19228,1.0605,1.13857,0.63364,0.40227,0.4632,0.30674,1.23368,1.37344,1.15367,0.0006734,0.0006734,0.0006734
69,1974.05,1.22238,1.06316,1.14279,0.68113,0.4,0.48065,0.31218,1.23313,1.32188,1.15144,0.0006536,0.0006536,0.0006536
70,2002.29,1.21149,1.05466,1.14188,0.65492,0.43566,0.49211,0.32879,1.23678,1.23312,1.16449,0.0006338,0.0006338,0.0006338
71,2031.27,1.23541,1.04241,1.14552,0.60853,0.41364,0.44918,0.30283,1.2123,1.36711,1.15983,0.000614,0.000614,0.000614
72,2059.92,1.21785,1.03569,1.1384,0.59026,0.42273,0.45657,0.30824,1.19936,1.36704,1.15645,0.0005942,0.0005942,0.0005942
73,2087.42,1.21207,1.0338,1.132,0.70621,0.42066,0.48026,0.3215,1.17328,1.27457,1.1438,0.0005744,0.0005744,0.0005744
74,2116.21,1.1996,1.02703,1.13522,0.68111,0.41747,0.47109,0.32207,1.18445,1.3161,1.14717,0.0005546,0.0005546,0.0005546
75,2143.63,1.18098,0.98332,1.12114,0.67133,0.41364,0.46738,0.31881,1.17478,1.31052,1.13063,0.0005348,0.0005348,0.0005348
76,2172.22,1.1971,0.9987,1.14154,0.68519,0.43636,0.48855,0.33816,1.1522,1.28461,1.12888,0.000515,0.000515,0.000515
77,2202.95,1.16978,0.98197,1.13525,0.71715,0.39545,0.47676,0.31449,1.18506,1.35765,1.13284,0.0004952,0.0004952,0.0004952
78,2231.89,1.20286,1.01252,1.12609,0.66667,0.42273,0.47801,0.3229,1.15202,1.29575,1.13089,0.0004754,0.0004754,0.0004754
79,2262.44,1.16571,0.98741,1.1198,0.66095,0.45227,0.48959,0.32751,1.1754,1.25098,1.1384,0.0004556,0.0004556,0.0004556
80,2289.04,1.17246,0.99473,1.12414,0.6828,0.41818,0.48236,0.31594,1.17465,1.35342,1.13701,0.0004358,0.0004358,0.0004358
81,2316.16,1.16201,0.96969,1.11651,0.67578,0.41686,0.47684,0.3215,1.1564,1.34516,1.12781,0.000416,0.000416,0.000416
82,2347.1,1.19275,0.98329,1.12261,0.71243,0.41136,0.48193,0.32326,1.20649,1.30208,1.15171,0.0003962,0.0003962,0.0003962
83,2374.46,1.12371,0.93918,1.09876,0.72473,0.41591,0.48312,0.3304,1.161,1.27904,1.13584,0.0003764,0.0003764,0.0003764
84,2402.63,1.14577,0.95362,1.12201,0.69595,0.42045,0.48903,0.33244,1.13593,1.27669,1.12477,0.0003566,0.0003566,0.0003566
85,2429.41,1.16279,0.95774,1.11332,0.63765,0.42273,0.48108,0.32796,1.13454,1.29539,1.1239,0.0003368,0.0003368,0.0003368
86,2456.07,1.12294,0.94762,1.10126,0.68151,0.42727,0.48391,0.32963,1.1462,1.29515,1.123,0.000317,0.000317,0.000317
87,2487.02,1.14408,0.95096,1.10356,0.67103,0.42955,0.48582,0.32798,1.15334,1.31445,1.11568,0.0002972,0.0002972,0.0002972
88,2515.82,1.14797,0.94431,1.09693,0.6586,0.43405,0.49292,0.33325,1.12551,1.27031,1.11415,0.0002774,0.0002774,0.0002774
89,2544.77,1.14061,0.9387,1.09108,0.64558,0.44091,0.49139,0.33297,1.16235,1.28441,1.12568,0.0002576,0.0002576,0.0002576
90,2572.67,1.14605,0.93385,1.10919,0.66107,0.44328,0.49114,0.33355,1.14425,1.28495,1.12535,0.0002378,0.0002378,0.0002378
