epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,615.999,1.49707,1.45734,1.29751,0.58169,0.35,0.38008,0.20785,1.66504,1.76425,1.31952,0.0016436,0.0016436,0.0016436
20,648.174,1.52659,1.51287,1.30691,0.63408,0.33864,0.37933,0.20792,1.69234,1.70018,1.33548,0.0016238,0.0016238,0.0016238
21,681.07,1.4508,1.43634,1.2712,0.51426,0.38409,0.37888,0.21378,1.68873,1.92,1.32843,0.001604,0.001604,0.001604
22,713.292,1.50114,1.49809,1.29916,0.53103,0.39117,0.4002,0.21371,1.78232,1.66294,1.34982,0.0015842,0.0015842,0.0015842
23,746.031,1.4475,1.41733,1.26676,0.51665,0.39545,0.39559,0.22624,1.63528,1.57187,1.28847,0.0015644,0.0015644,0.0015644
24,778.55,1.45219,1.41558,1.27022,0.63238,0.33623,0.38108,0.20808,1.70772,1.6258,1.33984,0.0015446,0.0015446,0.0015446
25,810.221,1.45592,1.4462,1.27074,0.65624,0.32045,0.38461,0.21658,1.69761,1.74053,1.31309,0.0015248,0.0015248,0.0015248
26,842.414,1.45622,1.43111,1.26456,0.6002,0.40455,0.41899,0.22465,1.70125,1.6082,1.3487,0.001505,0.001505,0.001505
27,874.582,1.46225,1.43232,1.26025,0.55845,0.4,0.41486,0.24582,1.57162,1.57461,1.27556,0.0014852,0.0014852,0.0014852
28,907.715,1.45765,1.41608,1.27263,0.55684,0.4,0.41986,0.24413,1.57819,1.53807,1.28354,0.0014654,0.0014654,0.0014654
29,940.053,1.44064,1.38786,1.2577,0.58231,0.35682,0.40903,0.25113,1.5468,1.69509,1.26229,0.0014456,0.0014456,0.0014456
30,971.75,1.42237,1.36494,1.23595,0.56179,0.32045,0.37151,0.21393,1.59815,2.21778,1.29542,0.0014258,0.0014258,0.0014258
31,1004.67,1.44178,1.38962,1.26152,0.56686,0.36364,0.3513,0.18716,1.73175,1.82673,1.34691,0.001406,0.001406,0.001406
32,1036.65,1.42819,1.33838,1.24557,0.55915,0.37186,0.39998,0.23588,1.59375,1.75817,1.26068,0.0013862,0.0013862,0.0013862
33,1068.69,1.42559,1.33685,1.25446,0.63403,0.38981,0.43912,0.2466,1.64528,1.50002,1.32293,0.0013664,0.0013664,0.0013664
34,1100.87,1.39305,1.34219,1.23771,0.5587,0.37727,0.37792,0.20577,1.73984,1.74456,1.32765,0.0013466,0.0013466,0.0013466
35,1133.91,1.42294,1.3216,1.26045,0.52529,0.41245,0.41392,0.24384,1.58331,1.5671,1.2896,0.0013268,0.0013268,0.0013268
36,1166.71,1.40677,1.34293,1.23694,0.53017,0.44545,0.43599,0.25653,1.56929,1.4895,1.28179,0.001307,0.001307,0.001307
37,1198.45,1.40398,1.30966,1.227,0.57816,0.42273,0.43429,0.24539,1.62093,1.54618,1.27279,0.0012872,0.0012872,0.0012872
38,1231.22,1.38305,1.29461,1.224,0.63083,0.40909,0.45931,0.26138,1.64484,1.43455,1.29159,0.0012674,0.0012674,0.0012674
39,1263.26,1.37105,1.27939,1.2287,0.53191,0.41818,0.44342,0.25013,1.63117,1.56876,1.28582,0.0012476,0.0012476,0.0012476
40,1295.32,1.37539,1.26405,1.22714,0.57824,0.39884,0.42995,0.25425,1.56648,1.55664,1.24053,0.0012278,0.0012278,0.0012278
41,1326.74,1.37391,1.30504,1.22834,0.62747,0.39091,0.42782,0.26026,1.51214,1.5231,1.24733,0.001208,0.001208,0.001208
42,1358.89,1.38004,1.29215,1.23107,0.6302,0.39773,0.43347,0.23093,1.71035,1.53476,1.31819,0.0011882,0.0011882,0.0011882
43,1390.86,1.36393,1.26832,1.21347,0.68607,0.37252,0.44082,0.24362,1.64271,1.52922,1.28486,0.0011684,0.0011684,0.0011684
44,1423.22,1.368,1.26001,1.21705,0.61518,0.41055,0.45332,0.26585,1.49196,1.45055,1.24208,0.0011486,0.0011486,0.0011486
45,1454.28,1.35569,1.24491,1.19943,0.59312,0.38636,0.42817,0.24573,1.62441,1.55077,1.28654,0.0011288,0.0011288,0.0011288
46,1487.19,1.34899,1.23266,1.20744,0.69812,0.36591,0.4391,0.26558,1.46795,1.54449,1.22863,0.001109,0.001109,0.001109
47,1518.96,1.34828,1.21711,1.19543,0.53165,0.42569,0.42943,0.23051,1.62305,1.52683,1.28707,0.0010892,0.0010892,0.0010892
48,1550.84,1.35442,1.21277,1.21108,0.61411,0.41594,0.44831,0.25595,1.60026,1.47754,1.28262,0.0010694,0.0010694,0.0010694
49,1582.93,1.31458,1.18167,1.19801,0.60351,0.4,0.43013,0.24263,1.6886,1.56991,1.3095,0.0010496,0.0010496,0.0010496
50,1614.94,1.31867,1.19128,1.19705,0.63263,0.40455,0.4497,0.27224,1.56413,1.50053,1.28679,0.0010298,0.0010298,0.0010298
51,1647.22,1.32438,1.19028,1.19921,0.60996,0.41364,0.45009,0.24892,1.64045,1.47147,1.31616,0.00101,0.00101,0.00101
52,1679.37,1.32095,1.19197,1.19021,0.60454,0.38864,0.42152,0.24315,1.61765,1.54847,1.27403,0.0009902,0.0009902,0.0009902
53,1711.92,1.32301,1.17417,1.19255,0.61289,0.38636,0.43801,0.25774,1.54856,1.4696,1.26813,0.0009704,0.0009704,0.0009704
54,1743.55,1.30684,1.17698,1.18695,0.5807,0.41136,0.45305,0.25976,1.55172,1.43783,1.25222,0.0009506,0.0009506,0.0009506
55,1775.47,1.32038,1.14636,1.19145,0.66819,0.3753,0.4421,0.26011,1.571,1.50779,1.25979,0.0009308,0.0009308,0.0009308
56,1807.96,1.31596,1.15527,1.18045,0.55754,0.45682,0.46851,0.26455,1.6145,1.52461,1.26102,0.000911,0.000911,0.000911
57,1839.72,1.33815,1.20807,1.21735,0.63392,0.38864,0.4419,0.25918,1.57677,1.53021,1.25107,0.0008912,0.0008912,0.0008912
58,1872.86,1.2795,1.11663,1.1739,0.60917,0.41136,0.45484,0.2541,1.62212,1.51561,1.28526,0.0008714,0.0008714,0.0008714
59,1905.74,1.33059,1.15364,1.19345,0.59153,0.42727,0.45363,0.25498,1.65045,1.50654,1.28316,0.0008516,0.0008516,0.0008516
60,1937.16,1.31683,1.14978,1.1778,0.60151,0.41818,0.45356,0.26429,1.57914,1.52106,1.26224,0.0008318,0.0008318,0.0008318
61,1969.6,1.29971,1.13444,1.18943,0.6553,0.425,0.47386,0.27734,1.56925,1.42266,1.25075,0.000812,0.000812,0.000812
62,2002.37,1.3116,1.13725,1.18086,0.5488,0.46718,0.48113,0.27803,1.56637,1.3921,1.252,0.0007922,0.0007922,0.0007922
63,2034.33,1.31803,1.12782,1.19623,0.52196,0.44545,0.43418,0.25949,1.58361,1.49739,1.26675,0.0007724,0.0007724,0.0007724
64,2066.64,1.28304,1.11582,1.15716,0.62133,0.41364,0.44957,0.25184,1.64624,1.53389,1.2819,0.0007526,0.0007526,0.0007526
65,2099.05,1.30481,1.11473,1.16819,0.71882,0.40455,0.49109,0.28126,1.53909,1.35872,1.24455,0.0007328,0.0007328,0.0007328
66,2131.68,1.27862,1.06022,1.1566,0.58183,0.45227,0.46882,0.27899,1.56534,1.45975,1.25106,0.000713,0.000713,0.000713
67,2164.33,1.26198,1.055,1.12955,0.6152,0.41591,0.46672,0.26633,1.56277,1.43255,1.27341,0.0006932,0.0006932,0.0006932
68,2196.23,1.27345,1.07023,1.1586,0.67008,0.42929,0.46842,0.26405,1.60648,1.46373,1.28167,0.0006734,0.0006734,0.0006734
69,2229.16,1.32018,1.10513,1.16691,0.59317,0.44318,0.46617,0.27213,1.56638,1.40185,1.23992,0.0006536,0.0006536,0.0006536
70,2261.48,1.26925,1.07345,1.1597,0.58998,0.44545,0.47514,0.26547,1.63041,1.47521,1.27304,0.0006338,0.0006338,0.0006338
71,2294.02,1.27118,1.03531,1.15166,0.64617,0.4358,0.47593,0.2587,1.67112,1.46091,1.26592,0.000614,0.000614,0.000614
72,2326.69,1.26026,1.04487,1.13078,0.63042,0.43032,0.47435,0.28035,1.53583,1.36088,1.24508,0.0005942,0.0005942,0.0005942
73,2358.02,1.29811,1.08557,1.15392,0.68689,0.40455,0.46719,0.26539,1.58572,1.45964,1.24379,0.0005744,0.0005744,0.0005744
74,2389.93,1.22776,1.01915,1.13413,0.59697,0.43864,0.47258,0.27961,1.54671,1.3985,1.2371,0.0005546,0.0005546,0.0005546
75,2422.78,1.27341,1.03618,1.15232,0.69884,0.41591,0.47906,0.28025,1.60902,1.4017,1.2607,0.0005348,0.0005348,0.0005348
76,2456.42,1.26644,1.07536,1.1559,0.66732,0.40682,0.46833,0.2756,1.55037,1.43464,1.22894,0.000515,0.000515,0.000515
77,2489.2,1.24137,1.02093,1.14577,0.71346,0.42273,0.49514,0.26903,1.65286,1.36545,1.27064,0.0004952,0.0004952,0.0004952
78,2521.86,1.22905,1.0029,1.14074,0.72977,0.39545,0.47356,0.26111,1.66106,1.43045,1.26836,0.0004754,0.0004754,0.0004754
79,2554.77,1.23197,1.00469,1.14293,0.64272,0.43747,0.48085,0.2821,1.55349,1.4242,1.25109,0.0004556,0.0004556,0.0004556
80,2587.29,1.22972,1.00379,1.12124,0.60333,0.45,0.48361,0.28425,1.55174,1.36014,1.24313,0.0004358,0.0004358,0.0004358
81,2620,1.22402,1.00717,1.13535,0.64443,0.42273,0.46805,0.276,1.56122,1.46279,1.25017,0.000416,0.000416,0.000416
82,2652.85,1.21367,0.97113,1.11778,0.69365,0.3911,0.48567,0.28872,1.55607,1.39671,1.24386,0.0003962,0.0003962,0.0003962
83,2685.36,1.20421,0.96724,1.11261,0.66209,0.44086,0.49098,0.28972,1.51889,1.44191,1.23454,0.0003764,0.0003764,0.0003764
84,2718.6,1.22713,0.9828,1.13211,0.66826,0.45324,0.49769,0.29031,1.50137,1.31032,1.23454,0.0003566,0.0003566,0.0003566
85,2750.56,1.18824,0.94674,1.11152,0.69557,0.4414,0.49844,0.30458,1.44944,1.29118,1.22328,0.0003368,0.0003368,0.0003368
86,2783.53,1.19581,0.96948,1.12448,0.72741,0.41818,0.49482,0.30751,1.40342,1.31539,1.20594,0.000317,0.000317,0.000317
87,2816.68,1.17737,0.9345,1.11297,0.69606,0.44773,0.50641,0.31482,1.42145,1.28634,1.21138,0.0002972,0.0002972,0.0002972
88,2849.2,1.19439,0.96712,1.12012,0.62382,0.46136,0.4948,0.31598,1.37048,1.31799,1.19806,0.0002774,0.0002774,0.0002774
89,2882.41,1.18776,0.93577,1.11115,0.67408,0.46136,0.51107,0.32149,1.36942,1.27418,1.18682,0.0002576,0.0002576,0.0002576
90,2915.07,1.16771,0.93705,1.10195,0.68037,0.46136,0.51049,0.33005,1.32974,1.25772,1.17765,0.0002378,0.0002378,0.0002378
91,2954.91,1.13141,0.93359,1.07331,0.6799,0.46136,0.50273,0.31823,1.37889,1.27088,1.18604,0.000218,0.000218,0.000218
92,2988.28,1.12449,0.90074,1.07245,0.62003,0.47045,0.49311,0.32033,1.34852,1.28591,1.17915,0.0001982,0.0001982,0.0001982
93,3020.09,1.11986,0.86118,1.05887,0.68828,0.44159,0.49114,0.30792,1.38743,1.36628,1.18391,0.0001784,0.0001784,0.0001784
94,3052.21,1.10287,0.84356,1.05496,0.63023,0.47955,0.49625,0.31822,1.34879,1.27705,1.19895,0.0001586,0.0001586,0.0001586
95,3085,1.09152,0.83976,1.05358,0.64739,0.45066,0.49215,0.31656,1.35097,1.30286,1.18315,0.0001388,0.0001388,0.0001388
96,3117.52,1.1145,0.84776,1.06981,0.70834,0.43636,0.49629,0.31577,1.39097,1.30018,1.21398,0.000119,0.000119,0.000119
97,3148.67,1.09678,0.84196,1.05581,0.68686,0.46136,0.50899,0.33274,1.32799,1.26263,1.19334,9.92e-05,9.92e-05,9.92e-05
98,3181.23,1.07844,0.81854,1.05106,0.64215,0.47308,0.50275,0.32267,1.35434,1.2782,1.18903,7.94e-05,7.94e-05,7.94e-05
99,3213.63,1.0785,0.8057,1.04408,0.67529,0.45227,0.50346,0.32475,1.32182,1.28423,1.18047,5.96e-05,5.96e-05,5.96e-05
100,3245.8,1.07604,0.79975,1.0473,0.70683,0.45227,0.50737,0.32369,1.33227,1.28828,1.18673,3.98e-05,3.98e-05,3.98e-05
