epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,967.273,1.38388,1.31468,1.27181,0.51777,0.41591,0.40305,0.23419,1.56592,1.67136,1.29518,0.0014456,0.0014456,0.0014456
30,999.858,1.37551,1.32912,1.26527,0.63541,0.40455,0.45258,0.26635,1.51633,1.46921,1.28977,0.0014258,0.0014258,0.0014258
31,1035.1,1.38638,1.31575,1.26164,0.50234,0.43817,0.4219,0.24326,1.60825,1.50086,1.31373,0.001406,0.001406,0.001406
32,1068.14,1.36441,1.26111,1.25015,0.53795,0.45682,0.45287,0.26744,1.50608,1.47239,1.26109,0.0013862,0.0013862,0.0013862
33,1102.03,1.36714,1.29213,1.24903,0.56371,0.43409,0.45244,0.26739,1.51694,1.41017,1.26989,0.0013664,0.0013664,0.0013664
34,1135.27,1.3682,1.26863,1.25405,0.62801,0.3837,0.41913,0.22885,1.66278,1.6849,1.32439,0.0013466,0.0013466,0.0013466
35,1169.2,1.37999,1.26313,1.26542,0.60566,0.375,0.42164,0.23518,1.6043,1.77284,1.3042,0.0013268,0.0013268,0.0013268
36,1202.39,1.35982,1.25829,1.2403,0.61444,0.42273,0.46224,0.2536,1.6611,1.50439,1.32596,0.001307,0.001307,0.001307
37,1236.89,1.34946,1.22573,1.23095,0.57269,0.43182,0.44597,0.26044,1.54722,1.48832,1.2843,0.0012872,0.0012872,0.0012872
38,1268.98,1.36183,1.26103,1.23893,0.68925,0.38816,0.46128,0.24923,1.62791,1.52051,1.29806,0.0012674,0.0012674,0.0012674
39,1303.97,1.34941,1.20582,1.24726,0.61967,0.42727,0.46664,0.27522,1.51247,1.34292,1.25233,0.0012476,0.0012476,0.0012476
40,1336.89,1.31008,1.18944,1.21687,0.66464,0.40682,0.46234,0.25909,1.60108,1.40651,1.30064,0.0012278,0.0012278,0.0012278
41,1370.55,1.32479,1.19373,1.22338,0.60912,0.44318,0.48158,0.2618,1.67148,1.37812,1.34627,0.001208,0.001208,0.001208
42,1403.94,1.31693,1.15804,1.22423,0.62734,0.40455,0.45026,0.27281,1.44084,1.50577,1.23927,0.0011882,0.0011882,0.0011882
43,1436.41,1.32566,1.20572,1.22832,0.60874,0.43409,0.44679,0.26864,1.51695,1.57004,1.27241,0.0011684,0.0011684,0.0011684
44,1470.4,1.31863,1.17129,1.21954,0.63393,0.4172,0.46987,0.26911,1.57231,1.48481,1.29244,0.0011486,0.0011486,0.0011486
45,1503.6,1.31987,1.18559,1.21812,0.57924,0.44091,0.4561,0.25836,1.54687,1.52815,1.27153,0.0011288,0.0011288,0.0011288
46,1536.91,1.30044,1.14929,1.2144,0.55679,0.47681,0.48718,0.2768,1.56296,1.32997,1.29616,0.001109,0.001109,0.001109
47,1568.8,1.31738,1.14124,1.22351,0.53244,0.42955,0.42325,0.24978,1.54526,1.60849,1.25944,0.0010892,0.0010892,0.0010892
48,1602.81,1.31536,1.16248,1.21804,0.70034,0.39091,0.4707,0.29023,1.41558,1.44049,1.23478,0.0010694,0.0010694,0.0010694
49,1634.92,1.31328,1.13212,1.21535,0.64135,0.43894,0.47678,0.26851,1.56238,1.4403,1.27736,0.0010496,0.0010496,0.0010496
50,1668.97,1.26127,1.09791,1.21051,0.61836,0.43409,0.46583,0.27348,1.49364,1.40076,1.25558,0.0010298,0.0010298,0.0010298
51,1701.4,1.27773,1.08895,1.2129,0.64123,0.41136,0.46475,0.28046,1.48041,1.40777,1.23215,0.00101,0.00101,0.00101
52,1735.51,1.29451,1.13823,1.20613,0.61639,0.45,0.46878,0.28984,1.48222,1.35512,1.2553,0.0009902,0.0009902,0.0009902
53,1767.18,1.3055,1.1399,1.21811,0.57465,0.49545,0.49617,0.30047,1.46789,1.32479,1.24468,0.0009704,0.0009704,0.0009704
54,1801.39,1.26759,1.10315,1.17824,0.59518,0.45909,0.46799,0.28298,1.49609,1.34581,1.24996,0.0009506,0.0009506,0.0009506
55,1833.6,1.30197,1.11901,1.21092,0.65878,0.43439,0.477,0.26011,1.65337,1.4131,1.3165,0.0009308,0.0009308,0.0009308
56,1867.15,1.31725,1.11549,1.20557,0.65817,0.45682,0.48454,0.29618,1.45361,1.35119,1.24333,0.000911,0.000911,0.000911
57,1899.49,1.26448,1.08267,1.18125,0.66473,0.45,0.49428,0.28862,1.54893,1.31217,1.26735,0.0008912,0.0008912,0.0008912
58,1933.01,1.25739,1.07902,1.18031,0.67376,0.42045,0.47793,0.26915,1.6483,1.41494,1.32065,0.0008714,0.0008714,0.0008714
59,1966.92,1.26188,1.07364,1.18024,0.65166,0.44545,0.48669,0.28846,1.49067,1.36421,1.2392,0.0008516,0.0008516,0.0008516
60,1999.5,1.24082,1.01842,1.16729,0.61724,0.46364,0.495,0.29198,1.49983,1.28739,1.26081,0.0008318,0.0008318,0.0008318
61,2034.18,1.2772,1.06731,1.18909,0.69488,0.43409,0.49506,0.27962,1.60674,1.34018,1.30271,0.000812,0.000812,0.000812
62,2066.35,1.24544,1.02493,1.17658,0.65622,0.47727,0.50049,0.29166,1.5071,1.2873,1.27498,0.0007922,0.0007922,0.0007922
63,2100.53,1.22832,1.05082,1.17044,0.67221,0.44318,0.48898,0.27997,1.56267,1.34836,1.29835,0.0007724,0.0007724,0.0007724
64,2132.93,1.21977,1.03568,1.1718,0.70296,0.42955,0.48518,0.30176,1.44981,1.28761,1.26393,0.0007526,0.0007526,0.0007526
65,2167.45,1.22352,1.02986,1.17976,0.66633,0.45227,0.49606,0.28935,1.4899,1.2822,1.26799,0.0007328,0.0007328,0.0007328
66,2200.29,1.2045,0.99419,1.14158,0.63268,0.45682,0.49104,0.29163,1.49972,1.33253,1.26734,0.000713,0.000713,0.000713
67,2234.17,1.22847,1.00092,1.15327,0.64962,0.44773,0.4998,0.31746,1.31283,1.22294,1.18475,0.0006932,0.0006932,0.0006932
68,2266.56,1.18978,0.99474,1.14885,0.68501,0.41517,0.47325,0.30604,1.30202,1.31886,1.19123,0.0006734,0.0006734,0.0006734
69,2300.9,1.17965,0.97685,1.14334,0.72016,0.44451,0.4992,0.31132,1.31331,1.29558,1.19071,0.0006536,0.0006536,0.0006536
70,2333.69,1.18477,0.99412,1.14542,0.67143,0.45682,0.49792,0.3166,1.29597,1.28895,1.21447,0.0006338,0.0006338,0.0006338
71,2368.66,1.1803,0.96618,1.1449,0.71184,0.44091,0.50557,0.33324,1.253,1.19463,1.17394,0.000614,0.000614,0.000614
72,2400.75,1.1592,0.94523,1.13711,0.68711,0.44919,0.51429,0.33696,1.24364,1.23118,1.18838,0.0005942,0.0005942,0.0005942
73,2435.03,1.1732,0.97481,1.14328,0.6549,0.45455,0.49333,0.32679,1.28449,1.28046,1.18262,0.0005744,0.0005744,0.0005744
74,2468.68,1.18188,0.97046,1.14708,0.69314,0.46136,0.507,0.33008,1.25755,1.26129,1.17433,0.0005546,0.0005546,0.0005546
75,2501.3,1.15345,0.90738,1.1244,0.65639,0.47758,0.49469,0.31659,1.30225,1.23748,1.18943,0.0005348,0.0005348,0.0005348
76,2535.45,1.15731,0.91843,1.13459,0.71787,0.45909,0.51405,0.33727,1.21321,1.15655,1.16693,0.000515,0.000515,0.000515
77,2567.43,1.16395,0.94342,1.13621,0.7008,0.42727,0.492,0.32196,1.22509,1.2021,1.17241,0.0004952,0.0004952,0.0004952
78,2601.7,1.1417,0.923,1.11989,0.71984,0.42628,0.50204,0.33999,1.1765,1.19089,1.16099,0.0004754,0.0004754,0.0004754
79,2634.85,1.15696,0.92936,1.13454,0.72729,0.45,0.50226,0.32981,1.24578,1.24526,1.16054,0.0004556,0.0004556,0.0004556
80,2668.98,1.14139,0.91249,1.11719,0.65282,0.453,0.50705,0.3421,1.21504,1.17734,1.15152,0.0004358,0.0004358,0.0004358
81,2701.08,1.11809,0.88675,1.11567,0.65172,0.46356,0.50836,0.34378,1.16558,1.16643,1.13711,0.000416,0.000416,0.000416
82,2734.89,1.13384,0.90458,1.11496,0.66537,0.45227,0.5059,0.34051,1.21057,1.21101,1.16302,0.0003962,0.0003962,0.0003962
83,2767.08,1.12598,0.89443,1.10862,0.75098,0.42045,0.50138,0.33856,1.20815,1.21353,1.16495,0.0003764,0.0003764,0.0003764
84,2800.92,1.10929,0.86246,1.10156,0.60685,0.49773,0.51813,0.35137,1.16657,1.17497,1.1546,0.0003566,0.0003566,0.0003566
85,2835.06,1.10754,0.88139,1.10414,0.69398,0.45455,0.51511,0.35269,1.13351,1.17204,1.14625,0.0003368,0.0003368,0.0003368
86,2869.03,1.12967,0.86947,1.11834,0.72167,0.46591,0.52149,0.34959,1.1631,1.15396,1.16161,0.000317,0.000317,0.000317
87,2901.83,1.111,0.87317,1.10508,0.66393,0.48864,0.52435,0.3469,1.1693,1.17508,1.15484,0.0002972,0.0002972,0.0002972
88,2935.13,1.13384,0.88849,1.1155,0.67146,0.47955,0.52358,0.34544,1.19046,1.19299,1.15364,0.0002774,0.0002774,0.0002774
89,2968.34,1.08184,0.84223,1.08285,0.68885,0.46364,0.5145,0.35397,1.1378,1.18645,1.13455,0.0002576,0.0002576,0.0002576
90,3001.41,1.0875,0.83659,1.09072,0.68043,0.45909,0.52091,0.35019,1.16552,1.14663,1.14563,0.0002378,0.0002378,0.0002378
91,3041.61,1.05702,0.83962,1.06358,0.69557,0.44773,0.49966,0.33813,1.17708,1.21148,1.14086,0.000218,0.000218,0.000218
92,3073.68,1.04385,0.78199,1.0618,0.64013,0.48864,0.50276,0.34832,1.14371,1.18946,1.13845,0.0001982,0.0001982,0.0001982
93,3107.25,1.03996,0.77762,1.05084,0.65703,0.475,0.50232,0.34161,1.1339,1.21694,1.13391,0.0001784,0.0001784,0.0001784
94,3146.32,1.02415,0.76172,1.04491,0.69447,0.46136,0.50922,0.34719,1.14275,1.20198,1.13568,0.0001586,0.0001586,0.0001586
95,3180.26,1.03153,0.77206,1.04927,0.74925,0.43636,0.50584,0.34234,1.14918,1.18765,1.13329,0.0001388,0.0001388,0.0001388
96,3211.74,1.03943,0.77091,1.04452,0.73572,0.44288,0.51813,0.35015,1.13759,1.14165,1.12686,0.000119,0.000119,0.000119
97,3245.27,1.0057,0.73883,1.03792,0.76635,0.42955,0.51395,0.35206,1.14604,1.15562,1.1284,9.92e-05,9.92e-05,9.92e-05
98,3277.34,1.03,0.72042,1.03804,0.77463,0.42955,0.51391,0.35152,1.13354,1.1518,1.12184,7.94e-05,7.94e-05,7.94e-05
99,3311.52,1.01358,0.72849,1.04141,0.71645,0.44545,0.51328,0.34919,1.1548,1.16958,1.13104,5.96e-05,5.96e-05,5.96e-05
100,3342.71,1.01137,0.71168,1.03838,0.72923,0.45,0.51695,0.35179,1.15441,1.17178,1.12985,3.98e-05,3.98e-05,3.98e-05
