epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1266.57,1.36908,1.25722,1.21729,0.55783,0.41364,0.41609,0.23881,1.5088,1.47656,1.24051,0.0011684,0.0011684,0.0011684
44,1295.57,1.37029,1.29962,1.213,0.56338,0.43108,0.43598,0.25857,1.48848,1.39554,1.23294,0.0011486,0.0011486,0.0011486
45,1323.68,1.35585,1.26461,1.21777,0.5468,0.40909,0.43013,0.23645,1.6087,1.4753,1.27538,0.0011288,0.0011288,0.0011288
46,1353.87,1.3328,1.2341,1.20412,0.61377,0.41173,0.4323,0.2658,1.44328,1.41945,1.24383,0.001109,0.001109,0.001109
47,1381.43,1.32031,1.24212,1.19785,0.56274,0.41818,0.44059,0.26572,1.36212,1.4056,1.21552,0.0010892,0.0010892,0.0010892
48,1411.92,1.28445,1.20368,1.1706,0.5874,0.39773,0.43446,0.2685,1.44212,1.37144,1.24451,0.0010694,0.0010694,0.0010694
49,1439.57,1.31269,1.24911,1.20124,0.66115,0.39091,0.43912,0.28328,1.32804,1.41461,1.22026,0.0010496,0.0010496,0.0010496
50,1469.56,1.31602,1.25026,1.20441,0.636,0.40909,0.44962,0.29083,1.37877,1.33174,1.18324,0.0010298,0.0010298,0.0010298
51,1497.49,1.30959,1.21921,1.18979,0.58483,0.4194,0.44398,0.29158,1.31591,1.3143,1.17461,0.00101,0.00101,0.00101
52,1527.88,1.27826,1.17057,1.17999,0.58729,0.4,0.43585,0.29102,1.29921,1.37819,1.18211,0.0009902,0.0009902,0.0009902
53,1555.7,1.29254,1.21142,1.19056,0.66399,0.35481,0.41789,0.27976,1.26693,1.49241,1.15229,0.0009704,0.0009704,0.0009704
54,1585.1,1.30018,1.20421,1.18476,0.65176,0.39773,0.44774,0.29332,1.27888,1.36818,1.1707,0.0009506,0.0009506,0.0009506
55,1613.24,1.28636,1.19514,1.17875,0.59822,0.40455,0.42974,0.28781,1.30946,1.40606,1.18144,0.0009308,0.0009308,0.0009308
56,1643.27,1.30168,1.22829,1.18735,0.63004,0.39479,0.44478,0.27021,1.45137,1.4847,1.22556,0.000911,0.000911,0.000911
57,1670.89,1.29839,1.2185,1.19086,0.5609,0.43864,0.43719,0.29199,1.27326,1.4578,1.18322,0.0008912,0.0008912,0.0008912
