epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,632.85,1.48967,1.49227,1.37003,0.56701,0.35682,0.37141,0.20988,1.61825,1.63465,1.40099,0.0016436,0.0016436,0.0016436
20,665.521,1.50929,1.53723,1.37774,0.53654,0.36364,0.37927,0.22265,1.53374,1.66158,1.32445,0.0016238,0.0016238,0.0016238
21,698.88,1.49949,1.50826,1.36431,0.54244,0.35909,0.38861,0.22239,1.59469,1.57539,1.35387,0.001604,0.001604,0.001604
22,731.946,1.46955,1.43905,1.34173,0.55341,0.33864,0.37497,0.21472,1.59289,1.69743,1.39071,0.0015842,0.0015842,0.0015842
23,765.657,1.49902,1.50486,1.35843,0.43375,0.33182,0.31413,0.17463,1.66339,2.38129,1.38811,0.0015644,0.0015644,0.0015644
24,798.774,1.47728,1.43437,1.35119,0.47354,0.37045,0.34206,0.20043,1.51369,1.91576,1.33268,0.0015446,0.0015446,0.0015446
25,830.498,1.51172,1.48303,1.36737,0.61187,0.34038,0.3886,0.23187,1.45055,1.55898,1.30746,0.0015248,0.0015248,0.0015248
26,864.026,1.4597,1.45356,1.34642,0.60845,0.36136,0.38628,0.21754,1.59459,1.63754,1.36457,0.001505,0.001505,0.001505
27,897.309,1.46942,1.44485,1.34237,0.70365,0.34537,0.40189,0.23183,1.57138,1.52323,1.37372,0.0014852,0.0014852,0.0014852
28,929.906,1.46515,1.39801,1.33163,0.52102,0.40682,0.40154,0.2318,1.531,1.58512,1.32713,0.0014654,0.0014654,0.0014654
29,962.394,1.46271,1.39218,1.33017,0.67831,0.33636,0.40189,0.24622,1.51162,1.46099,1.29563,0.0014456,0.0014456,0.0014456
30,997.128,1.42758,1.40043,1.31232,0.67813,0.35682,0.40701,0.2501,1.44733,1.49074,1.29048,0.0014258,0.0014258,0.0014258
31,1029.55,1.44359,1.40482,1.33383,0.63227,0.33182,0.38391,0.21622,1.61675,1.66021,1.37635,0.001406,0.001406,0.001406
32,1062.72,1.44381,1.40384,1.33217,0.64836,0.375,0.42244,0.2523,1.47796,1.49394,1.30275,0.0013862,0.0013862,0.0013862
33,1094.34,1.41477,1.36802,1.31027,0.61305,0.35227,0.40758,0.24816,1.42579,1.50129,1.27887,0.0013664,0.0013664,0.0013664
34,1129.42,1.43779,1.39575,1.31728,0.57659,0.38182,0.40648,0.26217,1.42062,1.51506,1.29266,0.0013466,0.0013466,0.0013466
35,1161.83,1.42882,1.34708,1.32133,0.59861,0.383,0.40698,0.25465,1.45094,1.7267,1.28836,0.0013268,0.0013268,0.0013268
36,1193.65,1.403,1.33583,1.31726,0.6474,0.34218,0.40347,0.24796,1.47731,1.53775,1.30023,0.001307,0.001307,0.001307
37,1226.37,1.39578,1.33765,1.28938,0.4955,0.33636,0.32225,0.19526,1.49503,1.75524,1.34582,0.0012872,0.0012872,0.0012872
38,1257.34,1.40023,1.35112,1.29272,0.57069,0.36136,0.39135,0.25028,1.42449,1.53125,1.28769,0.0012674,0.0012674,0.0012674
39,1289.72,1.38601,1.3399,1.28293,0.56016,0.38182,0.39198,0.25511,1.35443,1.48152,1.24637,0.0012476,0.0012476,0.0012476
40,1323.52,1.33773,1.25362,1.26872,0.56409,0.375,0.38318,0.24412,1.35293,1.69785,1.26082,0.0012278,0.0012278,0.0012278
41,1354.51,1.3656,1.31917,1.27842,0.49599,0.44773,0.43392,0.26619,1.34583,1.37159,1.25465,0.001208,0.001208,0.001208
42,1386.34,1.32691,1.28141,1.2865,0.69333,0.36364,0.43981,0.27506,1.3411,1.33756,1.22602,0.0011882,0.0011882,0.0011882
43,1418.98,1.3161,1.27379,1.26685,0.54308,0.38089,0.40439,0.26756,1.29905,1.48694,1.25873,0.0011684,0.0011684,0.0011684
44,1451.22,1.35509,1.26682,1.28002,0.64734,0.38798,0.43235,0.28248,1.30663,1.34367,1.23066,0.0011486,0.0011486,0.0011486
45,1485.04,1.35329,1.27339,1.28007,0.62524,0.40455,0.45112,0.30171,1.24061,1.35252,1.20649,0.0011288,0.0011288,0.0011288
46,1516.4,1.30412,1.23735,1.25964,0.66726,0.39318,0.44874,0.29843,1.2161,1.35648,1.19194,0.001109,0.001109,0.001109
47,1550.03,1.32401,1.2695,1.2651,0.58324,0.40227,0.43073,0.28729,1.21356,1.36172,1.19329,0.0010892,0.0010892,0.0010892
48,1581.27,1.32029,1.25728,1.24934,0.67484,0.39091,0.45241,0.2882,1.28786,1.35359,1.19804,0.0010694,0.0010694,0.0010694
49,1615.12,1.33621,1.27499,1.2564,0.65682,0.39545,0.43768,0.27201,1.35198,1.56873,1.21885,0.0010496,0.0010496,0.0010496
50,1646.83,1.2807,1.22216,1.24767,0.60164,0.42906,0.46315,0.3058,1.24535,1.31174,1.19088,0.0010298,0.0010298,0.0010298
51,1679.16,1.30906,1.20175,1.24676,0.59523,0.42727,0.46627,0.30397,1.22343,1.29835,1.194,0.00101,0.00101,0.00101
52,1712.95,1.30426,1.21232,1.26169,0.66811,0.40227,0.45437,0.30636,1.20887,1.36878,1.18743,0.0009902,0.0009902,0.0009902
53,1745.13,1.30111,1.22589,1.24348,0.63555,0.39237,0.4362,0.28819,1.2521,1.44615,1.20796,0.0009704,0.0009704,0.0009704
54,1778.63,1.27994,1.21677,1.23604,0.63723,0.39124,0.4339,0.28595,1.23138,1.45434,1.19046,0.0009506,0.0009506,0.0009506
55,1812.02,1.31302,1.20884,1.25163,0.66826,0.39545,0.44889,0.28794,1.29504,1.39176,1.20617,0.0009308,0.0009308,0.0009308
56,1842.39,1.29293,1.21237,1.24365,0.66495,0.40682,0.45412,0.30734,1.17691,1.2929,1.17576,0.000911,0.000911,0.000911
57,1876.25,1.30895,1.20592,1.23712,0.65221,0.39318,0.46466,0.30489,1.21795,1.26532,1.20246,0.0008912,0.0008912,0.0008912
58,1908.23,1.25181,1.16546,1.22746,0.63016,0.45227,0.48418,0.31532,1.24151,1.24472,1.20887,0.0008714,0.0008714,0.0008714
59,1941.09,1.30489,1.19834,1.24047,0.65324,0.41818,0.46158,0.30776,1.1788,1.31181,1.16291,0.0008516,0.0008516,0.0008516
60,1975.79,1.2759,1.14585,1.2396,0.62369,0.42955,0.4744,0.31581,1.25081,1.23997,1.19854,0.0008318,0.0008318,0.0008318
61,2008.44,1.25383,1.14354,1.22046,0.6794,0.40455,0.47092,0.3114,1.20078,1.22728,1.17987,0.000812,0.000812,0.000812
62,2039.92,1.25423,1.18228,1.23155,0.57352,0.43399,0.44309,0.29878,1.20103,1.29657,1.18976,0.0007922,0.0007922,0.0007922
63,2075.2,1.27339,1.15409,1.23231,0.60302,0.40737,0.42284,0.28446,1.1997,1.54789,1.18599,0.0007724,0.0007724,0.0007724
64,2108.21,1.25104,1.11685,1.21354,0.64316,0.41364,0.46628,0.31705,1.19657,1.29845,1.16195,0.0007526,0.0007526,0.0007526
65,2139.23,1.21264,1.10343,1.20113,0.64409,0.42273,0.46924,0.31209,1.18951,1.28307,1.16092,0.0007328,0.0007328,0.0007328
66,2172.95,1.23563,1.08262,1.21719,0.62713,0.40682,0.46302,0.31285,1.14054,1.28425,1.15138,0.000713,0.000713,0.000713
67,2206.02,1.23042,1.10559,1.20452,0.71824,0.41591,0.48442,0.332,1.12263,1.25458,1.12787,0.0006932,0.0006932,0.0006932
68,2239.7,1.23246,1.10637,1.20671,0.63312,0.42727,0.47445,0.31475,1.17454,1.24796,1.15613,0.0006734,0.0006734,0.0006734
69,2272.7,1.25738,1.11442,1.20453,0.67539,0.42273,0.47573,0.31701,1.20618,1.32231,1.16002,0.0006536,0.0006536,0.0006536
70,2304.67,1.21389,1.06624,1.2111,0.60785,0.45,0.48785,0.32266,1.20762,1.22692,1.18092,0.0006338,0.0006338,0.0006338
71,2337.77,1.23808,1.08025,1.21184,0.62718,0.45498,0.49862,0.33443,1.17355,1.20071,1.16931,0.000614,0.000614,0.000614
72,2372.53,1.20713,1.06256,1.17834,0.6272,0.44091,0.48172,0.32335,1.20493,1.26683,1.19283,0.0005942,0.0005942,0.0005942
73,2406.31,1.22886,1.09324,1.19049,0.63322,0.45123,0.48119,0.32894,1.16744,1.18645,1.16546,0.0005744,0.0005744,0.0005744
74,2438.62,1.20021,1.04387,1.18789,0.64567,0.42727,0.48293,0.332,1.1626,1.24303,1.16172,0.0005546,0.0005546,0.0005546
75,2471.49,1.19557,1.03793,1.1727,0.60229,0.46364,0.47472,0.31547,1.19856,1.25722,1.15967,0.0005348,0.0005348,0.0005348
76,2505.48,1.22467,1.06356,1.20228,0.7005,0.43589,0.49694,0.33483,1.14003,1.1899,1.15082,0.000515,0.000515,0.000515
77,2537.34,1.17831,1.05361,1.18616,0.62759,0.43864,0.48583,0.33776,1.11074,1.19718,1.13896,0.0004952,0.0004952,0.0004952
78,2570.1,1.20711,1.0338,1.19795,0.66192,0.44053,0.49473,0.32547,1.14117,1.22221,1.15513,0.0004754,0.0004754,0.0004754
79,2602.08,1.19667,1.02932,1.17764,0.75695,0.38864,0.47638,0.32316,1.14106,1.2729,1.14508,0.0004556,0.0004556,0.0004556
80,2635.43,1.17356,1.03109,1.17572,0.62014,0.42955,0.48013,0.32955,1.15897,1.29597,1.14789,0.0004358,0.0004358,0.0004358
81,2667.57,1.17017,1.01138,1.17271,0.71771,0.41364,0.48503,0.322,1.20013,1.2653,1.18028,0.000416,0.000416,0.000416
82,2699.41,1.17141,1.01834,1.17873,0.61848,0.45909,0.47615,0.3265,1.13186,1.26729,1.14813,0.0003962,0.0003962,0.0003962
83,2733.58,1.15893,0.99845,1.16669,0.6278,0.46136,0.49374,0.33817,1.13221,1.22623,1.15367,0.0003764,0.0003764,0.0003764
84,2766.7,1.16237,1.00245,1.16887,0.61555,0.42273,0.47096,0.32807,1.12101,1.27235,1.16021,0.0003566,0.0003566,0.0003566
85,2799,1.16985,1.00664,1.18034,0.73874,0.38864,0.48219,0.33072,1.10047,1.22614,1.12888,0.0003368,0.0003368,0.0003368
86,2832.93,1.19698,1.02899,1.18535,0.68256,0.43182,0.48219,0.33632,1.10207,1.21475,1.13682,0.000317,0.000317,0.000317
87,2864.41,1.16588,1.00643,1.17627,0.70522,0.425,0.48568,0.33143,1.11301,1.23275,1.14097,0.0002972,0.0002972,0.0002972
88,2895.14,1.15279,0.98075,1.16664,0.6237,0.47045,0.50792,0.35151,1.07353,1.16999,1.11526,0.0002774,0.0002774,0.0002774
89,2927.69,1.13591,0.98549,1.14785,0.73947,0.41364,0.5037,0.34537,1.10265,1.20789,1.13407,0.0002576,0.0002576,0.0002576
90,2961.88,1.15321,0.96863,1.16554,0.67654,0.43636,0.49902,0.34494,1.12395,1.16108,1.13718,0.0002378,0.0002378,0.0002378
91,3001.7,1.11726,0.99781,1.12697,0.63107,0.42374,0.48034,0.32617,1.10208,1.26592,1.11771,0.000218,0.000218,0.000218
92,3034.19,1.0903,0.93663,1.11727,0.68143,0.42045,0.4883,0.33551,1.08315,1.20695,1.12056,0.0001982,0.0001982,0.0001982
93,3065.26,1.11601,0.92323,1.1238,0.68047,0.42273,0.49341,0.33763,1.08565,1.21134,1.1203,0.0001784,0.0001784,0.0001784
94,3096.91,1.09389,0.90977,1.11596,0.68276,0.43636,0.50526,0.34371,1.09468,1.1626,1.12881,0.0001586,0.0001586,0.0001586
95,3129.09,1.10244,0.88888,1.12314,0.66328,0.45227,0.50917,0.34573,1.08406,1.17312,1.11986,0.0001388,0.0001388,0.0001388
96,3163.45,1.08402,0.88223,1.11182,0.68119,0.42733,0.50119,0.34371,1.08241,1.19176,1.11593,0.000119,0.000119,0.000119
97,3195.02,1.05827,0.8611,1.09337,0.66745,0.42955,0.49466,0.33766,1.08134,1.21284,1.11957,9.92e-05,9.92e-05,9.92e-05
98,3227.48,1.08382,0.84843,1.09787,0.71432,0.40682,0.49531,0.33816,1.08008,1.20334,1.11625,7.94e-05,7.94e-05,7.94e-05
99,3259.92,1.06428,0.84226,1.09461,0.63075,0.45811,0.49845,0.3412,1.06976,1.17766,1.11357,5.96e-05,5.96e-05,5.96e-05
100,3290.3,1.08137,0.85052,1.10572,0.6227,0.45762,0.50225,0.34236,1.08343,1.20305,1.11314,3.98e-05,3.98e-05,3.98e-05
