epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,753.528,1.51432,1.56463,1.40763,0.59444,0.34773,0.38208,0.21692,1.60683,1.57942,1.41352,0.0016238,0.0016238,0.0016238
21,791.008,1.51376,1.53638,1.41964,0.4861,0.36136,0.35717,0.20026,1.60921,1.81404,1.40812,0.001604,0.001604,0.001604
22,828.545,1.49892,1.4986,1.39465,0.58219,0.33409,0.36667,0.21594,1.56584,1.73593,1.40429,0.0015842,0.0015842,0.0015842
23,865.425,1.49728,1.52149,1.40207,0.49543,0.35036,0.34443,0.1916,1.60487,1.83855,1.40805,0.0015644,0.0015644,0.0015644
24,903.217,1.47301,1.52038,1.39212,0.46654,0.35181,0.35622,0.19914,1.59347,1.64125,1.39558,0.0015446,0.0015446,0.0015446
25,940.867,1.49921,1.53921,1.40323,0.55135,0.34545,0.38013,0.23934,1.45695,1.68368,1.34896,0.0015248,0.0015248,0.0015248
26,977.903,1.47349,1.45745,1.37039,0.62024,0.32955,0.38197,0.2231,1.61126,1.64807,1.3891,0.001505,0.001505,0.001505
27,1016.49,1.48746,1.5197,1.38616,0.54772,0.36136,0.37512,0.21952,1.52832,1.75054,1.38765,0.0014852,0.0014852,0.0014852
28,1053.9,1.45415,1.45879,1.34642,0.58043,0.36136,0.39033,0.22355,1.63874,1.64418,1.41964,0.0014654,0.0014654,0.0014654
29,1091.81,1.44681,1.43501,1.3673,0.49887,0.35909,0.37154,0.20883,1.70186,1.79177,1.45168,0.0014456,0.0014456,0.0014456
30,1129.57,1.46127,1.4629,1.37082,0.51612,0.37955,0.39454,0.21682,1.58485,1.61114,1.36728,0.0014258,0.0014258,0.0014258
31,1169,1.46827,1.47318,1.36896,0.54577,0.35909,0.39078,0.22038,1.66864,1.77731,1.4383,0.001406,0.001406,0.001406
32,1207.39,1.44189,1.43618,1.36093,0.6038,0.36591,0.42131,0.25055,1.50765,1.62149,1.35421,0.0013862,0.0013862,0.0013862
33,1246.56,1.43394,1.42952,1.3559,0.51983,0.4232,0.41478,0.24352,1.50405,1.5746,1.35341,0.0013664,0.0013664,0.0013664
34,1285.32,1.43083,1.42132,1.35508,0.62968,0.35455,0.41683,0.23734,1.59447,1.70221,1.39713,0.0013466,0.0013466,0.0013466
35,1323.39,1.42952,1.37921,1.34496,0.65862,0.35227,0.4095,0.23081,1.64079,1.55174,1.39701,0.0013268,0.0013268,0.0013268
36,1361.08,1.42184,1.38598,1.33767,0.64187,0.37273,0.42331,0.25502,1.50033,1.49013,1.31557,0.001307,0.001307,0.001307
37,1399.38,1.43615,1.4192,1.34946,0.61727,0.40909,0.4406,0.26162,1.43099,1.49617,1.31748,0.0012872,0.0012872,0.0012872
38,1437.52,1.42181,1.37458,1.35141,0.71,0.34773,0.41909,0.25555,1.44004,1.54643,1.30501,0.0012674,0.0012674,0.0012674
39,1475.66,1.4222,1.38124,1.32436,0.53177,0.39233,0.42857,0.24697,1.55505,1.44982,1.34397,0.0012476,0.0012476,0.0012476
40,1514.13,1.3908,1.29093,1.31955,0.61956,0.37273,0.42155,0.24023,1.60296,1.50453,1.38687,0.0012278,0.0012278,0.0012278
41,1553.61,1.43147,1.37285,1.33418,0.59257,0.41364,0.44023,0.25389,1.57192,1.4933,1.3603,0.001208,0.001208,0.001208
42,1592.38,1.40597,1.33541,1.33301,0.56479,0.39318,0.42105,0.2316,1.60654,1.49527,1.35801,0.0011882,0.0011882,0.0011882
43,1630.89,1.3913,1.3223,1.30424,0.6925,0.36339,0.43588,0.26327,1.4633,1.41128,1.31328,0.0011684,0.0011684,0.0011684
44,1668.25,1.3663,1.32099,1.30833,0.57915,0.36593,0.40622,0.23964,1.45792,1.60513,1.31218,0.0011486,0.0011486,0.0011486
45,1706.07,1.37414,1.33584,1.3121,0.62722,0.36591,0.43044,0.25325,1.555,1.44964,1.35747,0.0011288,0.0011288,0.0011288
46,1743.9,1.36615,1.28972,1.31147,0.60527,0.4,0.44261,0.24863,1.60854,1.57669,1.37157,0.001109,0.001109,0.001109
47,1780.82,1.35141,1.29407,1.30014,0.51099,0.40909,0.43109,0.25273,1.5263,1.45678,1.33332,0.0010892,0.0010892,0.0010892
48,1818.86,1.35345,1.28225,1.31522,0.58532,0.41364,0.45004,0.26597,1.50373,1.39413,1.32114,0.0010694,0.0010694,0.0010694
49,1855.77,1.33114,1.29801,1.29214,0.5281,0.40455,0.43354,0.26875,1.4271,1.47707,1.30614,0.0010496,0.0010496,0.0010496
50,1892.86,1.33431,1.29978,1.30293,0.60374,0.38636,0.44415,0.26535,1.4767,1.40238,1.30879,0.0010298,0.0010298,0.0010298
51,1930.08,1.31909,1.25514,1.28712,0.54152,0.41607,0.4357,0.27514,1.36981,1.40321,1.27108,0.00101,0.00101,0.00101
52,1967.77,1.32501,1.30997,1.2759,0.63024,0.43409,0.46956,0.28109,1.43443,1.33576,1.29869,0.0009902,0.0009902,0.0009902
53,2005.11,1.31464,1.26125,1.27039,0.62729,0.40547,0.45365,0.29801,1.25092,1.33198,1.23367,0.0009704,0.0009704,0.0009704
54,2042.94,1.29335,1.23441,1.27357,0.70389,0.35909,0.44513,0.26931,1.4384,1.44585,1.31597,0.0009506,0.0009506,0.0009506
55,2080.25,1.3081,1.25975,1.27784,0.60421,0.39318,0.44722,0.29882,1.24344,1.32606,1.24432,0.0009308,0.0009308,0.0009308
56,2117.77,1.30127,1.24421,1.2617,0.60848,0.40455,0.44078,0.28156,1.26774,1.35518,1.25395,0.000911,0.000911,0.000911
57,2154.39,1.26538,1.21642,1.25656,0.64391,0.41136,0.46047,0.30737,1.19695,1.28279,1.23759,0.0008912,0.0008912,0.0008912
58,2192.67,1.28078,1.22269,1.26976,0.57331,0.40682,0.44466,0.29246,1.27416,1.38823,1.25284,0.0008714,0.0008714,0.0008714
59,2231.25,1.2802,1.2238,1.25902,0.54563,0.45682,0.44229,0.29433,1.27861,1.51402,1.25469,0.0008516,0.0008516,0.0008516
60,2268.56,1.28824,1.22447,1.25495,0.64906,0.38409,0.44614,0.29824,1.27089,1.34644,1.26007,0.0008318,0.0008318,0.0008318
61,2306.47,1.28947,1.2239,1.27697,0.58676,0.41952,0.45523,0.309,1.23635,1.33302,1.22927,0.000812,0.000812,0.000812
62,2344.7,1.23253,1.1753,1.22728,0.60792,0.44753,0.4712,0.31814,1.19652,1.29671,1.19847,0.0007922,0.0007922,0.0007922
63,2382.72,1.28121,1.24129,1.26346,0.68476,0.39988,0.46868,0.32094,1.17221,1.3117,1.18597,0.0007724,0.0007724,0.0007724
64,2420.43,1.24146,1.18699,1.24076,0.61156,0.42938,0.46601,0.3135,1.23062,1.27816,1.22754,0.0007526,0.0007526,0.0007526
65,2458.6,1.26195,1.19232,1.25821,0.64977,0.41591,0.46778,0.2978,1.25661,1.38471,1.23995,0.0007328,0.0007328,0.0007328
66,2496.85,1.22883,1.16781,1.22746,0.66465,0.39545,0.44144,0.29822,1.16739,1.32105,1.2084,0.000713,0.000713,0.000713
67,2534.69,1.22994,1.13965,1.22062,0.62974,0.39427,0.44014,0.28301,1.23139,1.38288,1.23872,0.0006932,0.0006932,0.0006932
68,2573.33,1.22431,1.15549,1.22977,0.57857,0.46364,0.48417,0.32227,1.18809,1.26169,1.20599,0.0006734,0.0006734,0.0006734
69,2611.07,1.22634,1.13754,1.24068,0.67375,0.40227,0.45823,0.30477,1.22692,1.29597,1.24185,0.0006536,0.0006536,0.0006536
70,2649.27,1.2313,1.12626,1.23249,0.64285,0.41726,0.47515,0.32039,1.16768,1.29076,1.21021,0.0006338,0.0006338,0.0006338
71,2688.26,1.25667,1.17331,1.25937,0.62755,0.42888,0.45863,0.3074,1.20694,1.34865,1.22019,0.000614,0.000614,0.000614
72,2725.55,1.19648,1.12998,1.21219,0.67162,0.42727,0.49165,0.33107,1.16551,1.1899,1.20941,0.0005942,0.0005942,0.0005942
73,2764.07,1.19178,1.11082,1.20831,0.62985,0.42928,0.49822,0.32343,1.21024,1.1986,1.22462,0.0005744,0.0005744,0.0005744
74,2801.46,1.21489,1.11552,1.22615,0.69159,0.39545,0.46933,0.3093,1.21029,1.29426,1.21044,0.0005546,0.0005546,0.0005546
75,2839.24,1.21323,1.12421,1.2237,0.65331,0.44545,0.48658,0.33113,1.14347,1.17976,1.20481,0.0005348,0.0005348,0.0005348
76,2877.58,1.20467,1.11186,1.223,0.62202,0.44091,0.49011,0.32487,1.18263,1.2027,1.21153,0.000515,0.000515,0.000515
77,2915.97,1.18995,1.07965,1.20915,0.65947,0.41591,0.48339,0.32701,1.19977,1.21452,1.20955,0.0004952,0.0004952,0.0004952
78,2955.83,1.17633,1.05239,1.20058,0.57225,0.39545,0.44895,0.30054,1.13169,1.45884,1.21513,0.0004754,0.0004754,0.0004754
79,2993.56,1.17373,1.08948,1.20961,0.63379,0.44545,0.47737,0.32177,1.15572,1.25096,1.20381,0.0004556,0.0004556,0.0004556
80,3031.88,1.16867,1.083,1.21407,0.66771,0.42273,0.48378,0.32838,1.14153,1.21268,1.19838,0.0004358,0.0004358,0.0004358
81,3068.9,1.14107,1.03316,1.18843,0.57566,0.45323,0.46606,0.31657,1.15133,1.26768,1.20194,0.000416,0.000416,0.000416
82,3106.38,1.1504,1.04225,1.19611,0.61966,0.44318,0.49165,0.33164,1.10505,1.18479,1.18282,0.0003962,0.0003962,0.0003962
83,3144.4,1.15637,1.0155,1.18275,0.62025,0.44917,0.49812,0.33193,1.1268,1.24159,1.1977,0.0003764,0.0003764,0.0003764
84,3184.16,1.16537,1.06504,1.2013,0.67526,0.43478,0.49588,0.33464,1.11187,1.19723,1.19245,0.0003566,0.0003566,0.0003566
85,3223.7,1.15823,1.0697,1.19108,0.66184,0.43636,0.49383,0.3341,1.12684,1.18015,1.18903,0.0003368,0.0003368,0.0003368
86,3263.73,1.16049,1.04151,1.19442,0.65337,0.44091,0.49566,0.34096,1.09938,1.18118,1.18695,0.000317,0.000317,0.000317
87,3303.06,1.13863,1.02805,1.1816,0.67335,0.45443,0.49745,0.3365,1.14574,1.15879,1.21058,0.0002972,0.0002972,0.0002972
88,3343.44,1.13964,1.02716,1.19301,0.62867,0.45227,0.49706,0.3469,1.07008,1.17021,1.17152,0.0002774,0.0002774,0.0002774
89,3382.37,1.12461,0.98425,1.16822,0.69986,0.42273,0.50216,0.34821,1.08995,1.13519,1.18356,0.0002576,0.0002576,0.0002576
90,3422,1.12482,1.0203,1.18497,0.61154,0.46512,0.50253,0.35247,1.07221,1.13552,1.18075,0.0002378,0.0002378,0.0002378
91,3463.97,1.10648,0.99299,1.15109,0.65916,0.425,0.48859,0.33502,1.11731,1.19941,1.19495,0.000218,0.000218,0.000218
92,3502.39,1.08573,0.949,1.14912,0.62047,0.46591,0.50967,0.35695,1.08883,1.11651,1.19469,0.0001982,0.0001982,0.0001982
93,3540.66,1.08341,0.95479,1.1387,0.6813,0.42727,0.49851,0.34454,1.07309,1.15156,1.18251,0.0001784,0.0001784,0.0001784
94,3580.1,1.07985,0.93255,1.13083,0.61259,0.47077,0.5155,0.35603,1.06512,1.107,1.16574,0.0001586,0.0001586,0.0001586
95,3617.42,1.07242,0.93986,1.12774,0.6696,0.456,0.50324,0.34885,1.06776,1.11951,1.17046,0.0001388,0.0001388,0.0001388
96,3655.25,1.06767,0.91955,1.13626,0.71898,0.42727,0.51108,0.35265,1.07551,1.11561,1.17674,0.000119,0.000119,0.000119
97,3692.35,1.06812,0.90188,1.12365,0.67633,0.44091,0.49754,0.34217,1.09572,1.13722,1.18371,9.92e-05,9.92e-05,9.92e-05
98,3730.9,1.05994,0.8965,1.12063,0.63911,0.44545,0.49931,0.34764,1.09088,1.14466,1.18696,7.94e-05,7.94e-05,7.94e-05
99,3769.33,1.05476,0.87971,1.12178,0.66462,0.44545,0.50334,0.34773,1.09177,1.13384,1.18774,5.96e-05,5.96e-05,5.96e-05
100,3806.43,1.0554,0.89635,1.12075,0.64126,0.45095,0.50402,0.34913,1.09382,1.13883,1.17985,3.98e-05,3.98e-05,3.98e-05
